"parkingSpaces","size","alarmSystem","gameRoom","furnished","securityCabin","pipedGas","propertyPrice","playGround","swimmingPool","barbecueGrill","score","latitude","longitude","bedrooms","monthlyFees","rentalPrice","propertyType","steamRoom","gym","neighborhood","id","suites","permanentDoorman","m2RentalPrice","link"
1,70,"False","False","False","False","True",0,"False","False","False",88.57,-19.939771,-43.9812573,2,240,900,"apartamento","False","False","salgado-filho",487786,0,"False",12.8571428571429,"https://www.netimoveis.com/imovel/dummy/487786"
0,70,"False","False","False","False","False",0,"False","False","False",88.57,-19.9546378,-44.0003665,2,0,1000,"apartamento","False","False","vista-alegre",695124,1,"False",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/695124"
0,50,"False","False","False","False","False",0,"False","False","False",88.57,-19.921245,-43.9132424,3,0,1100,"apartamento","False","False","santa-efigenia",572219,0,"False",22,"https://www.netimoveis.com/imovel/dummy/572219"
1,90,"True","False","False","False","False",0,"False","False","True",88.57,-19.9291786,-43.9113901,3,219.57,1150,"apartamento","False","True","sao-lucas",105061,1,"False",12.7777777777778,"https://www.netimoveis.com/imovel/dummy/105061"
1,59.18,"False","False","False","False","True",1200,"False","False","False",88.57,-19.9050542,-43.9327714,3,303,1200,"apartamento","False","False","floresta",698707,1,"False",20.2771206488679,"https://www.netimoveis.com/imovel/dummy/698707"
1,100,"False","False","False","False","False",0,"False","False","False",88.57,-19.8881933,-43.9243799,3,200,1300,"apartamento","False","False","cidade-nova",694870,0,"False",13,"https://www.netimoveis.com/imovel/dummy/694870"
2,99.99,"False","False","False","False","True",0,"False","False","False",88.57,-19.9878023,-44.0306898,3,0,1400,"apartamento","False","False","diamante",652255,0,"False",14.001400140014,"https://www.netimoveis.com/imovel/dummy/652255"
2,99.99,"False","False","False","False","True",0,"False","False","False",88.57,-19.9878023,-44.0306898,3,0,1400,"apartamento","False","False","diamante",652257,0,"False",14.001400140014,"https://www.netimoveis.com/imovel/dummy/652257"
2,70,"False","False","False","False","False",0,"False","False","False",88.57,-19.7901498,-43.9707541,3,0,1500,"apartamento","False","False","jardim-dos-comerciarios-(venda-nova)",649994,1,"False",21.4285714285714,"https://www.netimoveis.com/imovel/dummy/649994"
2,70,"False","False","False","False","False",0,"False","False","False",88.57,-19.7901498,-43.9707541,3,0,1500,"apartamento","False","False","nova-york",649994,1,"False",21.4285714285714,"https://www.netimoveis.com/imovel/dummy/649994"
2,95,"False","False","False","False","True",0,"False","False","False",88.57,-19.871473,-43.917658,3,210,1500,"area-privativa","False","False","fernao-dias",681526,2,"False",15.7894736842105,"https://www.netimoveis.com/imovel/dummy/681526"
2,90,"False","False","False","False","True",0,"False","False","False",88.57,-19.8920061,-43.9206109,3,593,1700,"apartamento","False","False","cidade-nova",133269,1,"True",18.8888888888889,"https://www.netimoveis.com/imovel/dummy/133269"
2,90,"False","False","False","False","True",0,"False","False","False",88.57,-19.8920061,-43.9206109,3,593,1700,"apartamento","False","False","sagrada-familia",133269,1,"True",18.8888888888889,"https://www.netimoveis.com/imovel/dummy/133269"
2,62,"False","True","False","False","False",0,"True","True","True",88.57,-19.9400985,-43.9679469,2,600,2000,"apartamento","True","True","grajau",700802,1,"True",32.258064516129,"https://www.netimoveis.com/imovel/dummy/700802"
3,170,"False","False","False","False","True",0,"False","False","False",88.57,-19.8736515,-43.9974862,4,260,2800,"apartamento","False","False","castelo",661514,2,"False",16.4705882352941,"https://www.netimoveis.com/imovel/dummy/661514"
1,90,"False","False","False","False","False",0,"False","False","False",88.43,-19.9305345,-43.9175931,3,204,1400,"apartamento","False","False","sao-lucas",344181,1,"False",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/344181"
1,65,"False","False","False","False","False",0,"False","False","False",88.31,-19.9084893,-43.9987434,2,130,850,"apartamento","False","False","alipio-de-melo",497837,0,"False",13.0769230769231,"https://www.netimoveis.com/imovel/dummy/497837"
1,65,"False","False","False","False","False",0,"False","False","False",88.31,-19.9084893,-43.9987434,2,130,850,"apartamento","False","False","jardim-inconfidencia",497837,0,"False",13.0769230769231,"https://www.netimoveis.com/imovel/dummy/497837"
1,60,"False","False","False","False","True",0,"False","False","False",88.31,-19.9263366,-43.9862867,2,310,890,"apartamento","False","False","coracao-eucaristico",55326,0,"False",14.8333333333333,"https://www.netimoveis.com/imovel/dummy/55326"
1,60,"False","False","False","False","True",0,"False","False","False",88.31,-19.9263366,-43.9862867,2,310,890,"apartamento","False","False","gameleira",55326,0,"False",14.8333333333333,"https://www.netimoveis.com/imovel/dummy/55326"
2,173,"True","False","False","False","True",860000,"False","False","True",88.28,-19.9477211,-43.9359594,3,700,3000,"cobertura","False","False","sao-pedro",537970,1,"False",17.3410404624277,"https://www.netimoveis.com/imovel/dummy/537970"
2,173,"True","False","False","False","True",860000,"False","False","True",88.28,-19.9477211,-43.9359594,3,700,3000,"cobertura","False","False","sion",537970,1,"False",17.3410404624277,"https://www.netimoveis.com/imovel/dummy/537970"
1,75,"False","False","False","False","False",0,"False","False","False",88.21,0,0,2,789.3,1300,"apartamento","False","False","floresta",438808,0,"True",17.3333333333333,"https://www.netimoveis.com/imovel/dummy/438808"
1,54,"False","False","False","False","False",0,"False","False","False",88.1,-19.9143402,-43.9252416,1,234,1200,"apartamento","False","False","floresta",502288,0,"False",22.2222222222222,"https://www.netimoveis.com/imovel/dummy/502288"
1,54,"False","False","False","False","False",0,"False","False","False",88.1,-19.9143402,-43.9252416,1,234,1200,"apartamento","False","False","santa-tereza",502288,0,"False",22.2222222222222,"https://www.netimoveis.com/imovel/dummy/502288"
0,25,"False","False","False","False","False",0,"False","False","False",87.96,-19.8973965,-43.9472838,1,700,700,"flat","False","False","sao-cristovao",588914,0,"True",28,"https://www.netimoveis.com/imovel/dummy/588914"
1,80,"False","False","False","False","False",0,"False","False","False",87.94,-19.9279665,-43.9172777,3,200,1250,"apartamento","False","False","sao-lucas",492369,0,"False",15.625,"https://www.netimoveis.com/imovel/dummy/492369"
1,65,"False","False","False","False","True",0,"True","False","False",87.91,-19.9264823,-43.99793,2,383.5,750,"apartamento","False","False","joao-pinheiro",172238,0,"True",11.5384615384615,"https://www.netimoveis.com/imovel/dummy/172238"
1,68,"False","False","False","False","True",0,"False","True","False",87.86,-19.94232,-43.946532,2,870,1000,"apartamento","False","False","santo-antonio",501551,0,"True",14.7058823529412,"https://www.netimoveis.com/imovel/dummy/501551"
2,70,"False","False","False","False","True",0,"False","False","False",87.86,-19.9410013,-43.9801802,3,360,1400,"apartamento","False","False","jardim-america",510196,1,"False",20,"https://www.netimoveis.com/imovel/dummy/510196"
1,60,"False","False","False","False","True",0,"False","False","False",87.69,-19.9035202,-43.930253,2,212,1000,"apartamento","False","False","floresta",695797,1,"False",16.6666666666667,"https://www.netimoveis.com/imovel/dummy/695797"
2,85,"False","False","False","False","False",0,"False","False","False",87.69,-19.8479367,-43.9833694,4,80,2000,"apartamento","False","False","jardim-atlantico",648518,2,"False",23.5294117647059,"https://www.netimoveis.com/imovel/dummy/648518"
1,61.53,"False","False","False","False","False",215000,"False","False","False",87.66,-19.8214824,-43.9588956,3,230.09,900,"apartamento","False","False","venda-nova",614798,0,"True",14.6270112140419,"https://www.netimoveis.com/imovel/dummy/614798"
1,79.74,"False","False","False","False","False",0,"False","False","False",87.55,-19.9227232,-43.9885033,1,154,1250,"apartamento","False","False","coracao-eucaristico",578528,0,"False",15.6759468271884,"https://www.netimoveis.com/imovel/dummy/578528"
1,42,"False","False","False","False","False",180000,"False","False","False",87.5,-19.9005047,-43.9284682,1,650,1200,"apartamento","False","False","silveira",590153,1,"False",28.5714285714286,"https://www.netimoveis.com/imovel/dummy/590153"
1,68,"False","True","False","False","True",260000,"True","True","True",87.5,-19.943212,-43.96545,3,330,1300,"apartamento","False","False","grajau",523587,1,"True",19.1176470588235,"https://www.netimoveis.com/imovel/dummy/523587"
1,68,"False","True","False","False","True",260000,"True","True","True",87.5,-19.943212,-43.96545,3,330,1300,"apartamento","False","False","nova-granada",523587,1,"True",19.1176470588235,"https://www.netimoveis.com/imovel/dummy/523587"
2,84.15,"False","False","False","False","False",460000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1350,"apartamento","False","False","barreiro",504944,1,"False",16.0427807486631,"https://www.netimoveis.com/imovel/dummy/504944"
2,84.15,"False","False","False","False","False",460000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1350,"apartamento","False","False","barreiro-de-baixo",504944,1,"False",16.0427807486631,"https://www.netimoveis.com/imovel/dummy/504944"
2,137.25,"False","False","False","False","False",470000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1650,"area-privativa","False","False","barreiro",504936,1,"False",12.0218579234973,"https://www.netimoveis.com/imovel/dummy/504936"
2,137.25,"False","False","False","False","False",470000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1650,"area-privativa","False","False","barreiro-de-baixo",504936,1,"False",12.0218579234973,"https://www.netimoveis.com/imovel/dummy/504936"
2,153.29,"False","False","False","False","False",490000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1700,"area-privativa","False","False","barreiro",504941,1,"False",11.0900906778002,"https://www.netimoveis.com/imovel/dummy/504941"
2,153.29,"False","False","False","False","False",490000,"False","False","False",87.5,-19.9742589,-44.0152447,3,350,1700,"area-privativa","False","False","barreiro-de-baixo",504941,1,"False",11.0900906778002,"https://www.netimoveis.com/imovel/dummy/504941"
2,90,"False","False","False","False","True",0,"False","False","False",87.39,-19.8845889,-43.9242599,4,412,1400,"apartamento","False","False","cidade-nova",133533,1,"False",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/133533"
0,60,"False","False","False","False","False",0,"False","False","False",87.29,-19.9841861,-43.9875885,2,130,650,"apartamento","False","False","bonsucesso",372799,0,"False",10.8333333333333,"https://www.netimoveis.com/imovel/dummy/372799"
0,68.07,"False","False","False","False","False",0,"False","False","False",87.27,-20.0030363,-44.0031614,3,150,650,"apartamento","False","False","urucuia",379922,0,"False",9.54899368297341,"https://www.netimoveis.com/imovel/dummy/379922"
2,100,"False","False","False","False","True",0,"False","False","False",87.22,-19.947322,-43.932605,3,803,2500,"apartamento","False","False","carmo",117633,1,"True",25,"https://www.netimoveis.com/imovel/dummy/117633"
0,45,"False","False","False","False","False",0,"False","False","False",87.14,-19.9383354,-44.0043121,2,0,560,"apartamento","False","False","joao-pinheiro",562763,0,"False",12.4444444444444,"https://www.netimoveis.com/imovel/dummy/562763"
0,45,"False","False","False","False","False",0,"False","False","False",87.14,-19.9383354,-44.0043121,2,0,560,"apartamento","False","False","vila-oeste",562763,0,"False",12.4444444444444,"https://www.netimoveis.com/imovel/dummy/562763"
0,35,"False","False","False","False","False",0,"False","False","False",87.14,-19.9806627,-44.0242877,1,39.8,580,"kitchenette","False","False","barreiro",469572,0,"False",16.5714285714286,"https://www.netimoveis.com/imovel/dummy/469572"
0,55,"False","False","False","False","False",0,"False","False","False",87.14,-19.9373717,-44.0055286,2,0,590,"apartamento","False","False","joao-pinheiro",422772,0,"False",10.7272727272727,"https://www.netimoveis.com/imovel/dummy/422772"
0,55,"False","False","False","False","False",0,"False","False","False",87.14,-19.9373717,-44.0055286,2,0,590,"apartamento","False","False","vila-oeste",422772,0,"False",10.7272727272727,"https://www.netimoveis.com/imovel/dummy/422772"
0,55,"False","False","False","False","False",0,"False","False","False",87.14,-19.9189052,-43.9871705,1,103.4,650,"apartamento","False","False","coracao-eucaristico",45520,0,"False",11.8181818181818,"https://www.netimoveis.com/imovel/dummy/45520"
0,55,"False","False","False","False","False",0,"False","False","False",87.14,-19.9189052,-43.9871705,1,103.4,650,"apartamento","False","False","minas-brasil",45520,0,"False",11.8181818181818,"https://www.netimoveis.com/imovel/dummy/45520"
1,61.99,"False","False","False","False","False",0,"False","False","False",87.14,-19.9534218,-43.9830987,3,250,750,"apartamento","False","False","betania",672628,0,"True",12.0987256009034,"https://www.netimoveis.com/imovel/dummy/672628"
2,106,"False","False","False","False","True",439000,"False","False","True",87.13,-19.9763104,-43.9731162,4,550,1200,"apartamento","False","False","buritis",601580,1,"False",11.3207547169811,"https://www.netimoveis.com/imovel/dummy/601580"
2,110,"False","True","False","False","False",0,"True","True","False",86.86,-19.9483231,-43.9568836,3,730,2100,"apartamento","False","False","luxemburgo",675756,1,"True",19.0909090909091,"https://www.netimoveis.com/imovel/dummy/675756"
1,75,"False","False","False","False","True",0,"False","False","False",86.73,-19.919988,-43.988279,2,180,1100,"apartamento","False","False","coracao-eucaristico",161386,0,"False",14.6666666666667,"https://www.netimoveis.com/imovel/dummy/161386"
1,75,"False","False","False","False","True",0,"False","False","False",86.73,-19.919988,-43.988279,2,180,1100,"apartamento","False","False","minas-brasil",161386,0,"False",14.6666666666667,"https://www.netimoveis.com/imovel/dummy/161386"
1,65,"False","False","False","False","False",0,"False","False","False",86.47,-19.98189,-44.016231,2,200,1200,"apartamento","False","False","indaia",101668,0,"False",18.4615384615385,"https://www.netimoveis.com/imovel/dummy/101668"
2,98,"False","False","False","False","True",0,"True","True","True",86.47,-19.9356073,-43.9596335,3,1110,1500,"apartamento","False","False","gutierrez",497382,1,"True",15.3061224489796,"https://www.netimoveis.com/imovel/dummy/497382"
2,66.06,"False","False","False","False","True",0,"False","False","False",86.43,-19.9394892,-43.9374348,3,318,1800,"apartamento","False","False","barroca",455970,1,"False",27.2479564032698,"https://www.netimoveis.com/imovel/dummy/455970"
4,220,"False","False","True","False","True",0,"False","True","True",86.43,0,0,5,1715,6500,"apartamento","False","True","serra",629957,2,"True",29.5454545454545,"https://www.netimoveis.com/imovel/dummy/629957"
1,72,"False","False","False","False","False",0,"False","False","False",86.22,-19.9106479,-43.967126,3,150,850,"apartamento","False","False","caicaras",695872,0,"False",11.8055555555556,"https://www.netimoveis.com/imovel/dummy/695872"
0,55,"False","False","False","False","False",0,"False","False","False",86.19,-19.917526,-43.987538,1,107.95,650,"apartamento","False","False","coracao-eucaristico",157523,0,"False",11.8181818181818,"https://www.netimoveis.com/imovel/dummy/157523"
1,50,"False","False","False","False","False",0,"False","False","False",86.19,-19.9651526,-43.9944336,2,100,700,"apartamento","False","False","betania",489755,0,"False",14,"https://www.netimoveis.com/imovel/dummy/489755"
1,44.88,"False","False","False","False","False",0,"False","False","False",86.12,-19.8976085,-43.9164737,2,180,1100,"apartamento","False","False","sagrada-familia",545293,0,"False",24.5098039215686,"https://www.netimoveis.com/imovel/dummy/545293"
1,55,"False","False","False","False","False",0,"False","False","False",85.71,-19.9823199,-44.0338046,3,288.95,500,"apartamento","False","False","joao-paulo-ii-(barreiro",596485,0,"True",9.09090909090909,"https://www.netimoveis.com/imovel/dummy/596485"
1,52,"False","False","False","False","False",0,"False","False","False",85.71,0,0,2,150,600,"apartamento","False","False","santa-cruz-(barreiro)",695743,0,"False",11.5384615384615,"https://www.netimoveis.com/imovel/dummy/695743"
0,60,"False","False","False","False","False",0,"False","False","False",85.71,-19.978494,-44.005268,2,0,680,"apartamento","False","False","milionarios",429620,0,"False",11.3333333333333,"https://www.netimoveis.com/imovel/dummy/429620"
1,70,"False","False","False","False","False",700,"False","False","False",85.71,-19.7982832,-43.9530638,3,190,700,"apartamento","False","False","serra-verde-(venda-nova)",180469,0,"False",10,"https://www.netimoveis.com/imovel/dummy/180469"
0,41,"False","False","False","False","False",0,"False","False","False",85.71,-19.962948,-43.972671,2,144,700,"apartamento","False","False","estoril",539545,0,"False",17.0731707317073,"https://www.netimoveis.com/imovel/dummy/539545"
0,41,"False","False","False","False","False",0,"False","False","False",85.71,-19.962948,-43.972671,2,144,700,"apartamento","False","False","estrela-dalva",539545,0,"False",17.0731707317073,"https://www.netimoveis.com/imovel/dummy/539545"
1,56,"False","False","False","False","False",0,"False","False","False",85.71,-19.9889013497552,-44.0396937989502,2,0,750,"apartamento","False","False","tirol",475053,0,"False",13.3928571428571,"https://www.netimoveis.com/imovel/dummy/475053"
0,60,"False","False","False","False","False",0,"False","False","False",85.71,-19.8974795,-43.9025801,2,140,790,"apartamento","False","False","boa-vista",10370,0,"False",13.1666666666667,"https://www.netimoveis.com/imovel/dummy/10370"
1,60,"False","False","False","False","False",0,"False","False","False",85.71,-19.910737,-43.9270179,2,520,790,"apartamento","False","False","barreiro",465844,0,"True",13.1666666666667,"https://www.netimoveis.com/imovel/dummy/465844"
2,44,"False","False","False","False","False",0,"False","False","False",85.71,-19.8126724,-43.9711779,2,0,800,"apartamento","False","False","candelaria",679869,0,"False",18.1818181818182,"https://www.netimoveis.com/imovel/dummy/679869"
0,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.8463341,-43.9383743,2,275,850,"apartamento","False","False","heliopolis",659896,1,"False",10.625,"https://www.netimoveis.com/imovel/dummy/659896"
1,80,"False","False","False","False","False",0,"False","False","False",85.71,-19.921745,-43.981547,3,210,880,"apartamento","False","False","padre-eustaquio",81197,0,"False",11,"https://www.netimoveis.com/imovel/dummy/81197"
1,46,"False","False","False","False","True",0,"True","True","True",85.71,-19.8757689,-43.9946659,2,240,900,"apartamento","False","False","castelo",660794,0,"True",19.5652173913043,"https://www.netimoveis.com/imovel/dummy/660794"
1,46,"False","False","False","False","True",0,"True","True","True",85.71,-19.8757689,-43.9946659,2,240,900,"apartamento","False","False","pampulha",660794,0,"True",19.5652173913043,"https://www.netimoveis.com/imovel/dummy/660794"
1,40,"False","False","False","False","True",0,"False","False","False",85.71,-19.907088,-43.9255513,2,170,900,"apartamento","False","False","sagrada-familia",667903,0,"False",22.5,"https://www.netimoveis.com/imovel/dummy/667903"
1,70,"False","False","False","False","False",0,"False","False","False",85.71,-19.9819481,-44.0565094,3,40,900,"apartamento","False","False","regina",424940,1,"False",12.8571428571429,"https://www.netimoveis.com/imovel/dummy/424940"
1,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.8463341,-43.9383743,2,275,950,"apartamento","False","False","heliopolis",659906,1,"False",11.875,"https://www.netimoveis.com/imovel/dummy/659906"
1,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.846279,-43.9383515,2,275,950,"apartamento","False","False","heliopolis",659908,1,"False",11.875,"https://www.netimoveis.com/imovel/dummy/659908"
1,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.846279,-43.9383515,2,275,950,"apartamento","False","False","heliopolis",659909,1,"False",11.875,"https://www.netimoveis.com/imovel/dummy/659909"
1,45,"False","False","False","False","False",0,"False","False","False",85.71,-20.0560699,-44.3582258,2,300,1000,"apartamento","False","False","castelo",656555,0,"False",22.2222222222222,"https://www.netimoveis.com/imovel/dummy/656555"
1,65,"False","False","False","False","False",0,"True","False","False",85.71,-19.9151866,-43.9905514,2,200,1100,"apartamento","False","False","coracao-eucaristico",365616,0,"False",16.9230769230769,"https://www.netimoveis.com/imovel/dummy/365616"
1,65,"False","False","False","False","False",0,"True","False","False",85.71,-19.9151866,-43.9905514,2,200,1100,"apartamento","False","False","minas-brasil",365616,0,"False",16.9230769230769,"https://www.netimoveis.com/imovel/dummy/365616"
1,50,"False","False","False","False","False",0,"False","False","False",85.71,-19.8624586068683,-43.9281869269531,2,381.5,1100,"apartamento","False","False","floresta",453711,0,"True",22,"https://www.netimoveis.com/imovel/dummy/453711"
0,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.905898,-43.922209,3,300,1200,"apartamento","False","False","horto",604864,1,"False",15,"https://www.netimoveis.com/imovel/dummy/604864"
0,80,"False","False","False","False","True",0,"False","False","False",85.71,-19.905898,-43.922209,3,300,1200,"apartamento","False","False","sagrada-familia",604864,1,"False",15,"https://www.netimoveis.com/imovel/dummy/604864"
1,90,"False","False","False","False","True",0,"False","False","False",85.71,-19.9289723,-43.9939433,3,230,1250,"apartamento","False","False","coracao-eucaristico",517265,1,"False",13.8888888888889,"https://www.netimoveis.com/imovel/dummy/517265"
1,90,"False","False","False","False","True",0,"False","True","False",85.71,-19.9399719,-43.9200199,2,640,1250,"apartamento","False","False","serra",171549,1,"True",13.8888888888889,"https://www.netimoveis.com/imovel/dummy/171549"
1,95,"False","False","False","False","True",0,"False","False","False",85.71,-19.8493735,-43.894939,3,315,1300,"apartamento","False","False","vila-paris",513033,1,"False",13.6842105263158,"https://www.netimoveis.com/imovel/dummy/513033"
2,65,"False","False","False","False","True",0,"False","False","False",85.71,-19.8965298,-43.9968113,2,471.39,1300,"apartamento","False","False","manacas",699613,1,"False",20,"https://www.netimoveis.com/imovel/dummy/699613"
2,110,"False","False","False","False","True",0,"False","True","True",85.71,-19.8906306,-43.9954716,2,370.55,1300,"cobertura","True","False","castelo",700175,1,"False",11.8181818181818,"https://www.netimoveis.com/imovel/dummy/700175"
1,50,"False","False","False","False","False",0,"False","False","True",85.71,-19.972749,-43.966229,1,365.86,1350,"apartamento","True","False","buritis",514461,1,"True",27,"https://www.netimoveis.com/imovel/dummy/514461"
2,82,"False","False","False","False","True",0,"False","True","True",85.71,-19.9303785,-43.9821942,3,550,1350,"apartamento","False","True","nova-suissa",367304,1,"False",16.4634146341463,"https://www.netimoveis.com/imovel/dummy/367304"
1,90,"False","False","False","False","False",0,"False","False","False",85.71,-19.9254159,-43.9028598,3,0,1400,"apartamento","False","False","paraiso",648207,0,"False",15.5555555555556,"https://www.netimoveis.com/imovel/dummy/648207"
2,100,"False","False","False","False","True",0,"False","False","False",85.71,-19.9274433,-43.9927856,3,310,1400,"apartamento","False","False","coracao-eucaristico",390486,1,"False",14,"https://www.netimoveis.com/imovel/dummy/390486"
0,100,"False","False","True","False","True",0,"False","False","False",85.71,-19.9262341,-43.9363539,3,470,1400,"apartamento","False","False","centro",125649,0,"True",14,"https://www.netimoveis.com/imovel/dummy/125649"
2,93.5,"False","False","False","False","False",0,"False","False","False",85.71,-19.9962734,-44.0194775,3,200,1500,"area-privativa","False","False","diamante",498723,1,"False",16.0427807486631,"https://www.netimoveis.com/imovel/dummy/498723"
2,93.5,"False","False","False","False","False",0,"False","False","False",85.71,-19.9962734,-44.0194775,3,200,1500,"area-privativa","False","False","santa-cruz-(barreiro)",498723,1,"False",16.0427807486631,"https://www.netimoveis.com/imovel/dummy/498723"
2,160,"False","False","False","False","True",0,"False","False","False",85.71,-19.9755649,-44.0191557,3,500,1500,"apartamento","False","False","barreiro",389715,1,"False",9.375,"https://www.netimoveis.com/imovel/dummy/389715"
2,61.29,"False","False","False","False","True",0,"False","False","False",85.71,-19.9165892,-43.9250136,3,180,1750,"apartamento","False","False","floresta",501926,1,"False",28.5527818567466,"https://www.netimoveis.com/imovel/dummy/501926"
2,61.29,"False","False","False","False","True",0,"False","False","False",85.71,-19.9165892,-43.9250136,3,180,1750,"apartamento","False","False","santa-tereza",501926,1,"False",28.5527818567466,"https://www.netimoveis.com/imovel/dummy/501926"
2,98,"False","False","False","False","True",0,"True","True","True",85.71,-19.950097,-43.955265,3,580,1800,"apartamento","False","False","luxemburgo",305302,1,"False",18.3673469387755,"https://www.netimoveis.com/imovel/dummy/305302"
2,68,"False","False","False","False","True",0,"False","True","False",85.71,-19.9226041071831,-43.9553549804565,2,544.8,2100,"apartamento","True","False","barro-preto",477430,1,"True",30.8823529411765,"https://www.netimoveis.com/imovel/dummy/477430"
2,84.43,"False","True","False","False","True",0,"True","True","True",85.71,-19.971642,-43.9715082,3,690,2200,"apartamento","False","True","buritis",572011,1,"True",26.0570887125429,"https://www.netimoveis.com/imovel/dummy/572011"
2,90,"False","False","False","False","False",0,"False","False","False",85.71,-19.9258735,-43.9488442,3,1020,2200,"apartamento","False","False","barro-preto",464401,1,"True",24.4444444444444,"https://www.netimoveis.com/imovel/dummy/464401"
2,90,"False","False","False","False","False",0,"False","False","False",85.71,-19.9258735,-43.9488442,3,1020,2200,"apartamento","False","False","santo-agostinho",464401,1,"True",24.4444444444444,"https://www.netimoveis.com/imovel/dummy/464401"
4,196,"False","False","False","False","True",0,"False","False","False",85.71,-19.8836039,-43.9278112,4,360,2800,"area-privativa","False","False","ipiranga",454948,3,"False",14.2857142857143,"https://www.netimoveis.com/imovel/dummy/454948"
2,230,"False","False","False","False","False",0,"False","False","False",85.71,-19.9445927,-43.9389473,4,495,3500,"apartamento","False","False","santo-antonio",497545,2,"False",15.2173913043478,"https://www.netimoveis.com/imovel/dummy/497545"
2,230,"False","False","False","False","False",0,"False","False","False",85.71,-19.9445927,-43.9389473,4,495,3500,"apartamento","False","False","sao-pedro",497545,2,"False",15.2173913043478,"https://www.netimoveis.com/imovel/dummy/497545"
2,73.37,"False","True","True","False","False",0,"False","True","False",85.71,-19.9297712,-43.9429171,2,866.36,3900,"apartamento","True","True","lourdes",685567,1,"True",53.1552405615374,"https://www.netimoveis.com/imovel/dummy/685567"
2,200,"False","False","False","False","True",0,"False","False","False",85.71,0,0,4,1040,5500,"apartamento","False","False","sion",575590,1,"False",27.5,"https://www.netimoveis.com/imovel/dummy/575590"
1,46.2,"False","False","False","False","False",0,"True","False","False",85,-19.9166756,-43.9345152,2,210,340,"apartamento","False","False","solar-do-barreiro-(barreiro)",539336,0,"True",7.35930735930736,"https://www.netimoveis.com/imovel/dummy/539336"
0,40,"False","False","False","False","False",170000,"False","False","False",85,-19.9203018,-43.9449208,1,289.53,850,"apartamento","False","False","barro-preto",675232,0,"False",21.25,"https://www.netimoveis.com/imovel/dummy/675232"
3,143,"False","False","False","False","True",550000,"False","False","False",85,-19.8780641,-43.9171985,3,0,1800,"cobertura","False","False","fernao-dias",578938,1,"False",12.5874125874126,"https://www.netimoveis.com/imovel/dummy/578938"
3,115.74,"False","False","False","False","False",8e+05,"False","False","False",85,-19.9767074,-43.9686259,4,0,2490,"apartamento","False","False","buritis",569817,1,"False",21.5137376879212,"https://www.netimoveis.com/imovel/dummy/569817"
3,115.74,"False","False","False","False","False",815000,"False","False","False",85,-19.9767074,-43.9686259,4,0,2490,"apartamento","False","False","buritis",569821,1,"False",21.5137376879212,"https://www.netimoveis.com/imovel/dummy/569821"
3,115.74,"False","False","False","False","False",830000,"False","False","False",85,-19.9767074,-43.9686259,4,0,2535,"apartamento","False","False","buritis",569823,1,"False",21.9025401762571,"https://www.netimoveis.com/imovel/dummy/569823"
3,115.74,"False","False","False","False","False",845000,"False","False","False",85,-19.9767074,-43.9686259,4,0,2580,"apartamento","False","False","buritis",569827,1,"False",22.2913426645931,"https://www.netimoveis.com/imovel/dummy/569827"
3,115.74,"False","False","False","False","False",860000,"False","False","False",85,-19.9767074,-43.9686259,4,0,2625,"apartamento","False","False","buritis",569833,1,"False",22.680145152929,"https://www.netimoveis.com/imovel/dummy/569833"
3,115.74,"False","False","False","False","False",875000,"False","False","False",85,-19.9767074,-43.9686259,4,0,2670,"apartamento","False","False","buritis",569835,1,"False",23.0689476412649,"https://www.netimoveis.com/imovel/dummy/569835"
4,306.93,"False","False","False","False","False",1320000,"False","False","False",85,-19.9767074,-43.9686259,4,0,3960,"apartamento","False","False","buritis",569815,1,"False",12.9019646173395,"https://www.netimoveis.com/imovel/dummy/569815"
4,231.48,"False","False","False","False","False",1320000,"False","False","False",85,-19.9767074,-43.9686259,4,0,3960,"cobertura","False","False","buritis",569840,1,"False",17.1073094867807,"https://www.netimoveis.com/imovel/dummy/569840"
2,79.39,"False","False","False","False","False",0,"False","False","False",84.92,-19.9121241,-43.9820438,2,179.08,850,"apartamento","False","False","padre-eustaquio",516080,0,"False",10.7066381156317,"https://www.netimoveis.com/imovel/dummy/516080"
1,42,"True","False","False","True","True",295000,"False","True","False",84.84,-19.9444893,-43.9478106,1,600,900,"apartamento","False","False","santo-antonio",650005,1,"True",21.4285714285714,"https://www.netimoveis.com/imovel/dummy/650005"
0,100,"False","False","False","False","False",0,"False","False","False",84.76,-19.9219334,-43.9431768,2,460,1000,"apartamento","False","False","centro",474756,0,"True",10,"https://www.netimoveis.com/imovel/dummy/474756"
